Date/Time,Page,Kennziffer,Aktivität,Ort,User,Code,Referrer,Link,Benutzernamen.Column2,Status,Abfrage,Eingabe 1,Eingabe 2,Eingabe 3,Eingabe 4,Eingabe 5,Eingabe 6,Eingabe 7,Eingabe 8,Eingabe 9,Eingabe 10,Task,ResponsTask,Aufgabenniveau,Test,Testergebnis 1,Testergebnis 2
13/10/2021 12:51:54,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b4_1a-situation-konstruieren-in-der-verschieben-nicht-moeglich/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:51:59,KS2b: Erarbeiten des Erweiterten Wissens,KS2b, Erarbeiten des Erweiterten Wissens,ks2b-erarbeiten-des-erweiterten-wissens,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/,NI12KA,,,,,,,,,,,,,,,,,,
13/10/2021 12:51:59,KS1c2Ãœ11_1: Pfeil einzeichnen bei Verformung mehrerer KrÃ¤fte,KS1c2U11_1, Pfeil einzeichnen bei Verformung mehrerer KrÃ¤fte,ks1c2ue11_1-pfeil-einzeichnen-bei-verformung-mehrerer-kraefte,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c2ue11_1-pfeil-einzeichnen-bei-verformung-mehrerer-kraefte/,FR14AN,,,,,,,,,,,,,,,,,,
13/10/2021 12:51:59,KS2a3: Rechnen mit KrÃ¤ften,KS2a3, Rechnen mit KrÃ¤ften,ks2a3-rechnen-mit-kraeften,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:03,KS2a5: Zerlegen von KrÃ¤ften,KS2a5, Zerlegen von KrÃ¤ften,ks2a5-zerlegen-von-kraeften,LBenutzer HE1021-939,HE1021-939,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a4-kraeftegleichgewicht/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a5-zerlegen-von-kraeften/,BL12KA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:04,"KS2a1K1_1A: Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",KS2a1K1_1A," Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",ks2a1k1_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k1_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:07,KS2f: Testen des Erweiterten Wissens,KS2f, Testen des Erweiterten Wissens,ks2f-testen-des-erweiterten-wissens,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2f-testen-des-erweiterten-wissens/,NI12KA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:08,KS3a4B1_1A: Federkraft berechnen 1D,KS3a4B1_1A, Federkraft berechnen 1D,ks3a4b1_1a-federkraft-berechnen-1d,LBenutzer HE1021-925,HE1021-925,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/ks3a4b1_1a-federkraft-berechnen-1d/,ME23YA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:10,KS2fV1: Testen des Erweiteren Wissens Version 1,KS2fV1, Testen des Erweiteren Wissens Version 1,ks2fv1-testen-des-erweiteren-wissens-version-1,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2f-testen-des-erweiterten-wissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2f-testen-des-erweiterten-wissens/ks2fv1-testen-des-erweiteren-wissens-version-1/,NI12KA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:15,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k1_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:30,KS2a1K2_1A: KrÃ¤fte aus dem Schwerpunkt zurÃ¼ckverschieben,KS2a1K2_1A, KrÃ¤fte aus dem Schwerpunkt zurÃ¼ckverschieben,ks2a1k2_1a-kraefte-aus-dem-schwerpunkt-zurueckverschieben,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k2_1a-kraefte-aus-dem-schwerpunkt-zurueckverschieben/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:34,Kraft,Kraft,,kraft-2,LBenutzer HE1021-929,HE1021-929,https://lenvi.l3hrit.de/ksde2-rueckmeldungen-zum-test-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,RU19YV,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:36,KS1c2Ãœ13_1: Vektoren vergleichend einzeichnen,KS1c2U13_1, Vektoren vergleichend einzeichnen,ks1c2ue13_1-vektoren-vergleichend-einzeichnen,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c2ue13_1-vektoren-vergleichend-einzeichnen/,FR14AN,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:36,Startseite,Startseite,,startseite,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:39,KS2a1Ãœ1_6: Kugel KrÃ¤fte verschieben,KS2a1U1_6, Kugel KrÃ¤fte verschieben,ks2a1ue1_6-kugel-kraefte-verschieben,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2a1ue1_6-kugel-kraefte-verschieben/,BE19UT,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:50,KS2a: Erarbeiten des Grundwissens,KS2a, Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,LBenutzer HE1021-929,HE1021-929,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,RU19YV,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:55,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-926,HE1021-926,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k2_1a-kraefte-aus-dem-schwerpunkt-zurueckverschieben/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,BA05ZE,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:56,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-929,HE1021-929,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,RU19YV,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:57,"KS2a1K1_1A: Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",KS2a1K1_1A," Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",ks2a1k1_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich,LBenutzer HE1021-928,HE1021-928,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k1_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich/,FR28JO,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:57,KS2a4: KrÃ¤ftegleichgewicht,KS2a4, KrÃ¤ftegleichgewicht,ks2a4-kraeftegleichgewicht,LBenutzer HE1021-930,HE1021-930,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a4-kraeftegleichgewicht/,BA05SA,,,,,,,,,,,,,,,,,,
13/10/2021 12:52:58,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k2_1a-kraefte-aus-dem-schwerpunkt-zurueckverschieben/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:01,KS2a1K3_1A: Betrachtung Schwerpunkt,KS2a1K3_1A, Betrachtung Schwerpunkt,ks2a1k3_1a-betrachtung-schwerpunkt,LBenutzer HE1021-926,HE1021-926,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k3_1a-betrachtung-schwerpunkt/,BA05ZE,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:05,KS1a5K3_1A: Gegenkraft zu einer Kraft beschreiben,KS1a5K3_1A, Gegenkraft zu einer Kraft beschreiben,ks1a5k3_1a-gegenkraft-zu-einer-kraft-beschreiben,LBenutzer HE1021-934,HE1021-934,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5k3_1a-gegenkraft-zu-einer-kraft-beschreiben/,KA16LY,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:09,KSDe: RÃ¼ckmeldungen zum Test,KSDe, RÃ¼ckmeldungen zum Test,ksde-rueckmeldungen-zum-test,LBenutzer HE1021-923,HE1021-923,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/ks3ev1-testen-des-grundwissens-version-1/,https://lenvi.l3hrit.de/ksde-rueckmeldungen-zum-test/,HA05AN,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:11,KS2a3B1_1A: 1D KrÃ¤fte addieren in gleiche Richtung,KS2a3B1_1A, 1D KrÃ¤fte addieren in gleiche Richtung,ks2a3b1_1a-1d-kraefte-addieren-in-gleiche-richtung,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/ks2a3b1_1a-1d-kraefte-addieren-in-gleiche-richtung/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:14,KD1c: Ãœben des Grundwissens,KD1c, Ãœben des Grundwissens,kd1c-ueben-des-grundwissens,LBenutzer HE1021-931,HE1021-931,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1a-erarbeiten-des-grundwissens/kd1a2-grundgesetz-der-translation/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/,MÜ04KA,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:15,KS2a1K3_1A: Betrachtung Schwerpunkt,KS2a1K3_1A, Betrachtung Schwerpunkt,ks2a1k3_1a-betrachtung-schwerpunkt,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k3_1a-betrachtung-schwerpunkt/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:17,KS1c2Ãœ14_1: Vektoren vergleichen,KS1c2U14_1, Vektoren vergleichen,ks1c2ue14_1-vektoren-vergleichen,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c2ue14_1-vektoren-vergleichen/,FR14AN,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:18,KD1e: Testen des Grundwissens,KD1e, Testen des Grundwissens,kd1e-testen-des-grundwissens,LBenutzer HE1021-931,HE1021-931,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1e-testen-des-grundwissens/,MÜ04KA,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:21,KD1eV3: Testen des Grundwissens Version 3,KD1eV3, Testen des Grundwissens Version 3,kd1ev3-testen-des-grundwissens-version-3,LBenutzer HE1021-931,HE1021-931,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1e-testen-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1e-testen-des-grundwissens/kd1ev3-testen-des-grundwissens-version-3/,MÜ04KA,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:21,KS2a3: Rechnen mit KrÃ¤ften,KS2a3, Rechnen mit KrÃ¤ften,ks2a3-rechnen-mit-kraeften,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/ks2a3b1_1a-1d-kraefte-addieren-in-gleiche-richtung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:24,KS3a4: Federkraft,KS3a4, Federkraft,ks3a4-federkraft,LBenutzer HE1021-925,HE1021-925,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/ks3a4b1_1a-federkraft-berechnen-1d/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/,ME23YA,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:28,KS2a3B2_1A: 1D KrÃ¤fte addieren in unterschiedliche Richtung,KS2a3B2_1A, 1D KrÃ¤fte addieren in unterschiedliche Richtung,ks2a3b2_1a-1d-kraefte-addieren-in-unterschiedliche-richtung,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/ks2a3b2_1a-1d-kraefte-addieren-in-unterschiedliche-richtung/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:29,KSDe2: RÃ¼ckmeldungen zum Test 2,KSDe2, RÃ¼ckmeldungen zum Test 2,ksde2-rueckmeldungen-zum-test-2,LBenutzer HE1021-923,HE1021-923,https://lenvi.l3hrit.de/ksde-rueckmeldungen-zum-test/,https://lenvi.l3hrit.de/ksde2-rueckmeldungen-zum-test-2/,HA05AN,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:39,KS2a3: Rechnen mit KrÃ¤ften,KS2a3, Rechnen mit KrÃ¤ften,ks2a3-rechnen-mit-kraeften,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/ks2a3b2_1a-1d-kraefte-addieren-in-unterschiedliche-richtung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:41,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-926,HE1021-926,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k3_1a-betrachtung-schwerpunkt/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,BA05ZE,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:41,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k3_1a-betrachtung-schwerpunkt/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:45,KS2c4Ãœ1_1: KrÃ¤ftegleichgewicht rechnerisch identifizieren 1D,KS2c4U1_1, KrÃ¤ftegleichgewicht rechnerisch identifizieren 1D,ks2c4ue1_1-kraeftegleichgewicht-rechnerisch-identifizieren-1d,LBenutzer HE1021-938,HE1021-938,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2c4ue1_1-kraeftegleichgewicht-rechnerisch-identifizieren-1d/,HA12BE,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:47,KS2a3B3_1A: KrÃ¤fte vektoriell addieren,KS2a3B3_1A, KrÃ¤fte vektoriell addieren,ks2a3b3_1a-kraefte-vektoriell-addieren,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/ks2a3b3_1a-kraefte-vektoriell-addieren/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:49,"KS2c6Ãœ7_1: Verschieben, addieren und zerlegen",KS2c6U7_1," Verschieben, addieren und zerlegen",ks2c6ue7_1-verschieben-addieren-und-zerlegen,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2c6ue7_1-verschieben-addieren-und-zerlegen/,GR04ST,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:50,"KS2a1K4_1A: Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",KS2a1K4_1A," Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",ks2a1k4_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich,LBenutzer HE1021-926,HE1021-926,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k4_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich/,BA05ZE,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:54,KS2a1Ãœ1_9: KrÃ¤fte auf Flugzeug verschieben,KS2a1U1_9, KrÃ¤fte auf Flugzeug verschieben,ks2a1ue1_9-kraefte-auf-flugzeug-verschieben,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2a1ue1_9-kraefte-auf-flugzeug-verschieben/,BE19UT,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:57,KS2a3: Rechnen mit KrÃ¤ften,KS2a3, Rechnen mit KrÃ¤ften,ks2a3-rechnen-mit-kraeften,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/ks2a3b3_1a-kraefte-vektoriell-addieren/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:53:58,"KS2a1K4_1A: Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",KS2a1K4_1A," Entscheiden, ob Schwerpunkt mÃ¶glich, nicht mÃ¶glich",ks2a1k4_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k4_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:02,KS3a4B3_1A: Federkraft einzeichnen,KS3a4B3_1A, Federkraft einzeichnen,ks3a4b3_1a-federkraft-einzeichnen,LBenutzer HE1021-925,HE1021-925,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/ks3a4b3_1a-federkraft-einzeichnen/,ME23YA,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:09,Startseite,Startseite,,startseite,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,FR19CA,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:12,KS3a4: Federkraft,KS3a4, Federkraft,ks3a4-federkraft,LBenutzer HE1021-925,HE1021-925,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/ks3a4b3_1a-federkraft-einzeichnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/,ME23YA,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:13,KS1c4Ãœ2_1: OrtsunabhÃ¤ngigkeit der Masse,KS1c4U2_1, OrtsunabhÃ¤ngigkeit der Masse,ks1c4ue2_1-ortsunabhaengigkeit-der-masse,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c4ue2_1-ortsunabhaengigkeit-der-masse/,FR14AN,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:13,KS2a3B4_1A: KrÃ¤fte aus Pfeilen ablesen und addieren,KS2a3B4_1A, KrÃ¤fte aus Pfeilen ablesen und addieren,ks2a3b4_1a-kraefte-aus-pfeilen-ablesen-und-addieren,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/ks2a3b4_1a-kraefte-aus-pfeilen-ablesen-und-addieren/,RI09JI,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:14,KS2c: Ãœben des Grundwissens,KS2c, Ãœben des Grundwissens,ks2c-ueben-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2a1ue1_9-kraefte-auf-flugzeug-verschieben/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:15,Kraft,Kraft,,kraft-2,LBenutzer HE1021-923,HE1021-923,https://lenvi.l3hrit.de/ksde2-rueckmeldungen-zum-test-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,HA05AN,,,,,,,,,,,,,,,,,,
13/10/2021 12:54:18,KS2a: Erarbeiten des Grundwissens,KS2a, Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
