,index,Date/Time,Post Title,Post Slug,Post Type,Username,Activity,IP address,Referrer,Location,User Role,Permalink,User Email,Visit Duration
2817,1672,2022-10-12 10:21:17,KD3eV3: Testen des Grundwissens Version 3,kd3ev3-testen-des-grundwissens-version-3,page,HE1022-828,visited,563c40c578e1a3697840ef3db4f3a4a2,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3e-testen-des-grundwissens/kd3ev3-testen-des-grundwissens-version-3/,client@lehrit.de,
2818,1671,2022-10-12 10:22:10,KS1eV2: Testen des Grundwissens Version 2,ks1ev2-testen-des-grundwissens-version-2,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev2-testen-des-grundwissens-version-2/,client@lehrit.de,
2819,1670,2022-10-12 10:22:19,KS1eV3: Testen des Grundwissens Version 3,ks1ev3-testen-des-grundwissens-version-3,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev3-testen-des-grundwissens-version-3/,client@lehrit.de,
2820,1669,2022-10-12 10:23:05,KD3a: Erarbeiten des Grundwissens,kd3a-erarbeiten-des-grundwissens,page,HE1022-827,visited,ec827d0f132bddfe68e78ab3104fb745,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,client@lehrit.de,
2821,1668,2022-10-12 10:23:08,KD3a2: Haftreibung,kd3a2-haftreibung,page,HE1022-827,visited,ec827d0f132bddfe68e78ab3104fb745,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,client@lehrit.de,
2822,1667,2022-10-12 10:24:15,KS1eV1: Testen des Grundwissens Version 1,ks1ev1-testen-des-grundwissens-version-1,page,HE1022-821,visited,91df02299ea3db212e95f8d237761d9e,,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev1-testen-des-grundwissens-version-1/,client@lehrit.de,00:06:10
2823,1666,2022-10-12 10:24:43,KS1a5: Kraft und Gegenkraft,ks1a5-kraft-und-gegenkraft,page,HE1022-807,visited,5344919e71d7f5f65bf7a1e2332303eb,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5k1_1a-kraft-einzeichnen/,Unknown,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,client@lehrit.de,00:00:05
2824,1665,2022-10-12 10:24:50,KS1a: Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,page,HE1022-807,visited,5344919e71d7f5f65bf7a1e2332303eb,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,Unknown,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,client@lehrit.de,00:00:05
2825,1664,2022-10-12 10:24:58,KS1a4: Masse,ks1a4-masse,page,HE1022-807,visited,5344919e71d7f5f65bf7a1e2332303eb,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,Unknown,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,client@lehrit.de,00:00:41
2826,1663,2022-10-12 10:25:07,Kraft,kraft-2,page,HE1022-820,visited,67ba5d4874d83722c0a6a3330a98fa5d,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3c-ueben-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
2827,1662,2022-10-12 10:25:08,KS3c: Üben des Grundwissens,ks3c-ueben-des-grundwissens,page,HE1022-825,visited,b6bb57211d887c5e05a28be25203bcd2,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/bs3a1-gewichtskraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3c-ueben-des-grundwissens/,client@lehrit.de,00:00:27
2830,1659,2022-10-12 10:25:14,KS1e: Testen des Grundwissens,ks1e-testen-des-grundwissens,page,HE1022-820,visited,67ba5d4874d83722c0a6a3330a98fa5d,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,client@lehrit.de,
2831,1658,2022-10-12 10:25:18,KS1eV1: Testen des Grundwissens Version 1,ks1ev1-testen-des-grundwissens-version-1,page,HE1022-820,visited,67ba5d4874d83722c0a6a3330a98fa5d,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev1-testen-des-grundwissens-version-1/,client@lehrit.de,
2832,1657,2022-10-12 10:25:36,KD3a: Erarbeiten des Grundwissens,kd3a-erarbeiten-des-grundwissens,page,HE1022-827,visited,ec827d0f132bddfe68e78ab3104fb745,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,client@lehrit.de,
2833,1656,2022-10-12 10:25:38,Kraft,kraft-2,page,HE1022-825,visited,b6bb57211d887c5e05a28be25203bcd2,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3c-ueben-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,00:00:02
2834,1655,2022-10-12 10:25:39,KD3e: Testen des Grundwissens,kd3e-testen-des-grundwissens,page,HE1022-827,visited,ec827d0f132bddfe68e78ab3104fb745,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3e-testen-des-grundwissens/,client@lehrit.de,
2835,1654,2022-10-12 10:25:42,KS1a4B1_1A: Über Trägheit auf Masse schließen,ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen,page,HE1022-807,visited,5344919e71d7f5f65bf7a1e2332303eb,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,Unknown,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen/,client@lehrit.de,00:00:29
2836,1653,2022-10-12 10:25:42,KS2eV2: Testen des Grundwissens Version 2,ks2ev2-testen-des-grundwissens-version-2,page,HE1022-833,visited,7506cbac50d5551e79ac4e49b16c8d06,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2e-testen-des-grundwissens/ks2ev2-testen-des-grundwissens-version-2/,client@lehrit.de,
2837,1652,2022-10-12 10:25:43,KD3a: Erarbeiten des Grundwissens,kd3a-erarbeiten-des-grundwissens,page,HE1022-825,visited,b6bb57211d887c5e05a28be25203bcd2,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,client@lehrit.de,
2838,1651,2022-10-12 10:25:45,KD3a2: Haftreibung,kd3a2-haftreibung,page,HE1022-825,visited,b6bb57211d887c5e05a28be25203bcd2,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,client@lehrit.de,00:00:15
2839,1650,2022-10-12 10:25:50,Eigene Notizen,eigene-notizen,page,HE1022-833,visited,7506cbac50d5551e79ac4e49b16c8d06,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/eigene-notizen/,client@lehrit.de,
2840,1649,2022-10-12 10:25:52,Kraft,kraft-2,page,HE1022-827,visited,ec827d0f132bddfe68e78ab3104fb745,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3e-testen-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
2841,1648,2022-10-12 10:26:01,Kraft,kraft-2,page,HE1022-833,visited,7506cbac50d5551e79ac4e49b16c8d06,https://lenvi.l3hrit.de/eigene-notizen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
2842,1647,2022-10-12 10:26:03,KD3a2B1_1A: Haftreibung berechnen,kd3a2b1_1a-haftreibung-berechnen,page,HE1022-825,visited,b6bb57211d887c5e05a28be25203bcd2,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b1_1a-haftreibung-berechnen/,client@lehrit.de,
2843,1646,2022-10-12 10:26:06,Einführungs-Tour,einfuehrungs-tour,page,HE1022-829,visited,796efc23c501b8e58e68fc96bdca4ea9,https://lenvi.l3hrit.de/,Marburg,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2844,1645,2022-10-12 10:26:09,Kraft,kraft-2,page,HE1022-829,visited,796efc23c501b8e58e68fc96bdca4ea9,https://lenvi.l3hrit.de/einfuehrungs-tour/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
2845,1644,2022-10-12 10:26:13,KS1a4: Masse,ks1a4-masse,page,HE1022-807,visited,5344919e71d7f5f65bf7a1e2332303eb,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen/,Unknown,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,client@lehrit.de,00:00:04
2846,1643,2022-10-12 10:26:17,KS1e: Testen des Grundwissens,ks1e-testen-des-grundwissens,page,HE1022-829,visited,796efc23c501b8e58e68fc96bdca4ea9,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,client@lehrit.de,
2847,1642,2022-10-12 10:26:19,KS1a4B2_1A: Masse an unterschiedlichen Orten,ks1a4b2_1a-masse-an-unterschiedlichen-orten,page,HE1022-807,visited,5344919e71d7f5f65bf7a1e2332303eb,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,Unknown,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b2_1a-masse-an-unterschiedlichen-orten/,client@lehrit.de,00:00:26
2848,1641,2022-10-12 10:26:21,KS1eV3: Testen des Grundwissens Version 3,ks1ev3-testen-des-grundwissens-version-3,page,HE1022-829,visited,796efc23c501b8e58e68fc96bdca4ea9,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev3-testen-des-grundwissens-version-3/,client@lehrit.de,
2849,1640,2022-10-12 10:26:28,Logout-Page,logout-page,page,HE1022-827,visited,ec827d0f132bddfe68e78ab3104fb745,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2850,1639,2022-10-12 10:26:45,"KD2c1Ü8_1: Drehmoment, Hebelarm, Winkel und Radius einzeichnen",kd2c1ue8_1-drehmoment-hebelarm-winkel-und-radius-einzeichnen,page,HE1022-815,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2c-ueben-des-grundwissens/kd2c1ue8_1-drehmoment-hebelarm-winkel-und-radius-einzeichnen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2c-ueben-des-grundwissens/kd2c1ue8_1-drehmoment-hebelarm-winkel-und-radius-einzeichnen/,client@lehrit.de,
2851,1638,2022-10-12 10:26:45,KS1a5K3_1A: Gegenkraft zu einer Kraft beschreiben,ks1a5k3_1a-gegenkraft-zu-einer-kraft-beschreiben,page,HE1022-817,visited,f4ff10656f03c7bf8741172728ef8663,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5k3_1a-gegenkraft-zu-einer-kraft-beschreiben/,client@lehrit.de,
2852,1637,2022-10-12 10:26:50,KS1a4: Masse,ks1a4-masse,page,HE1022-807,visited,5344919e71d7f5f65bf7a1e2332303eb,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b2_1a-masse-an-unterschiedlichen-orten/,Unknown,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,client@lehrit.de,00:12:06
2853,1636,2022-10-12 10:26:59,KD2c: Üben des Grundwissens,kd2c-ueben-des-grundwissens,page,HE1022-815,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2c-ueben-des-grundwissens/kd2c1ue8_1-drehmoment-hebelarm-winkel-und-radius-einzeichnen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2c-ueben-des-grundwissens/,client@lehrit.de,
2856,1633,2022-10-12 10:27:57,KS1eV3: Testen des Grundwissens Version 3,ks1ev3-testen-des-grundwissens-version-3,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev3-testen-des-grundwissens-version-3/,client@lehrit.de,
2857,1632,2022-10-12 10:28:02,Kraft,kraft-2,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
2859,1630,2022-10-12 10:28:18,KS1a: Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,client@lehrit.de,
2860,1629,2022-10-12 10:28:24,KS1a5: Kraft und Gegenkraft,ks1a5-kraft-und-gegenkraft,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,client@lehrit.de,
2861,1628,2022-10-12 10:28:46,Kraft,kraft-2,page,HE1022-820,visited,67ba5d4874d83722c0a6a3330a98fa5d,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
2862,1627,2022-10-12 10:28:53,KS1a4: Masse,ks1a4-masse,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,client@lehrit.de,
2863,1626,2022-10-12 10:29:10,Logout-Page,logout-page,page,HE1022-833,visited,7506cbac50d5551e79ac4e49b16c8d06,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2866,1623,2022-10-12 10:29:20,Logout-Page,logout-page,page,HE1022-815,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2c-ueben-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2868,1621,2022-10-12 10:29:26,Einführungs-Tour,einfuehrungs-tour,page,HE1022-834,visited,ffdea10a5cb1eb8cbec6b9af44536af2,https://lenvi.l3hrit.de/,Marburg,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2870,1619,2022-10-12 10:29:29,KD3a2B1_1A: Haftreibung berechnen,kd3a2b1_1a-haftreibung-berechnen,page,HE1022-825,visited,b6bb57211d887c5e05a28be25203bcd2,,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b1_1a-haftreibung-berechnen/,client@lehrit.de,00:00:02
2871,1617,2022-10-12 10:29:32,Logout-Page,logout-page,page,HE1022-832,visited,1f65f006390fd0bbd54e0a0e2a941a7f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2872,1618,2022-10-12 10:29:32,Einführungs-Tour,einfuehrungs-tour,page,HE1022-828,visited,563c40c578e1a3697840ef3db4f3a4a2,https://lenvi.l3hrit.de/,Giessen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2873,1616,2022-10-12 10:29:32,Einführungs-Tour,einfuehrungs-tour,page,HE1022-829,visited,796efc23c501b8e58e68fc96bdca4ea9,https://lenvi.l3hrit.de/,Marburg,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2874,1613,2022-10-12 10:29:33,Logout-Page,logout-page,page,HE1022-816,visited,7422aaffeb7d53b2eb2663e52e699103,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2875,1615,2022-10-12 10:29:33,Logout-Page,logout-page,page,HE1022-825,visited,b6bb57211d887c5e05a28be25203bcd2,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b1_1a-haftreibung-berechnen/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,00:00:16
2876,1614,2022-10-12 10:29:33,Einführungs-Tour,einfuehrungs-tour,page,HE1022-819,visited,d29638f77d73ff03856148d3c15c6f51,https://lenvi.l3hrit.de/,Marburg,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2877,1612,2022-10-12 10:29:34,Logout-Page,logout-page,page,HE1022-814,visited,b4dbd675c3e953ce7b17ce7aadb62245,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2878,1611,2022-10-12 10:29:35,Einführungs-Tour,einfuehrungs-tour,page,HE1022-831,visited,83bc67f66f2d6b01d18c36e3019f5c24,https://lenvi.l3hrit.de/,Giessen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2879,1610,2022-10-12 10:29:37,Logout-Page,logout-page,page,HE1022-829,visited,796efc23c501b8e58e68fc96bdca4ea9,https://lenvi.l3hrit.de/einfuehrungs-tour/,Marburg,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2881,1608,2022-10-12 10:29:39,Kraft,kraft-2,page,HE1022-819,visited,d29638f77d73ff03856148d3c15c6f51,https://lenvi.l3hrit.de/einfuehrungs-tour/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
2882,1607,2022-10-12 10:29:39,Logout-Page,logout-page,page,HE1022-828,visited,563c40c578e1a3697840ef3db4f3a4a2,https://lenvi.l3hrit.de/einfuehrungs-tour/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2883,1606,2022-10-12 10:29:40,Logout-Page,logout-page,page,HE1022-831,visited,83bc67f66f2d6b01d18c36e3019f5c24,https://lenvi.l3hrit.de/einfuehrungs-tour/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2885,1604,2022-10-12 10:29:41,Logout-Page,logout-page,page,HE1022-817,visited,f4ff10656f03c7bf8741172728ef8663,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2887,1602,2022-10-12 10:29:43,Logout-Page,logout-page,page,HE1022-819,visited,d29638f77d73ff03856148d3c15c6f51,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2888,1601,2022-10-12 10:29:44,Logout-Page,logout-page,page,HE1022-820,visited,67ba5d4874d83722c0a6a3330a98fa5d,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2889,1600,2022-10-12 10:29:44,Einführungs-Tour,einfuehrungs-tour,page,HE1022-834,visited,ffdea10a5cb1eb8cbec6b9af44536af2,https://lenvi.l3hrit.de/,Marburg,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2890,1599,2022-10-12 10:29:44,Logout-Page,logout-page,page,HE1022-814,visited,b4dbd675c3e953ce7b17ce7aadb62245,https://lenvi.l3hrit.de/logout-page/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2891,1598,2022-10-12 10:29:48,Einführungs-Tour,einfuehrungs-tour,page,HE1022-812,visited,102b363ae99534e084df39482c1c4a09,https://lenvi.l3hrit.de/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2892,1597,2022-10-12 10:29:50,Einführungs-Tour,einfuehrungs-tour,page,HE1022-823,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/,Marburg,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2893,1596,2022-10-12 10:29:52,Einführungs-Tour,einfuehrungs-tour,page,HE1022-822,visited,a4f1f1b2678f08ca6ca269f95ec18a99,https://lenvi.l3hrit.de/,Giessen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2894,1595,2022-10-12 10:29:53,Logout-Page,logout-page,page,HE1022-812,visited,102b363ae99534e084df39482c1c4a09,https://lenvi.l3hrit.de/einfuehrungs-tour/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2895,1594,2022-10-12 10:29:55,Einführungs-Tour,einfuehrungs-tour,page,HE1022-824,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/,Giessen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2896,1593,2022-10-12 10:29:56,Logout-Page,logout-page,page,HE1022-823,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/einfuehrungs-tour/,Marburg,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2897,1592,2022-10-12 10:30:02,Logout-Page,logout-page,page,HE1022-824,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/einfuehrungs-tour/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2898,1591,2022-10-12 10:30:02,Logout-Page,logout-page,page,HE1022-834,visited,ffdea10a5cb1eb8cbec6b9af44536af2,https://lenvi.l3hrit.de/einfuehrungs-tour/,Marburg,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2900,1589,2022-10-12 10:30:10,Einführungs-Tour,einfuehrungs-tour,page,HE1022-830,visited,415bf9101b75dbed3e9aca7a89f75a26,https://lenvi.l3hrit.de/,Giessen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
2901,1588,2022-10-12 10:30:12,Logout-Page,logout-page,page,HE1022-822,visited,a4f1f1b2678f08ca6ca269f95ec18a99,https://lenvi.l3hrit.de/einfuehrungs-tour/,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
2902,1587,2022-10-12 10:30:12,Logout-Page,logout-page,page,HE1022-818,visited,990309e972563b2ef5b8922a2a491bfe,,Giessen,subscriber,https://lenvi.l3hrit.de/logout-page/,client@lehrit.de,
